town,page,url
spa,3,https://immovlan.be/en/detail/apartment/for-sale/4420/saint-nicolas/vbc88999
spa,3,https://immovlan.be/en/detail/apartment/for-sale/8430/middelkerke/rbt68093
spa,3,https://immovlan.be/en/detail/apartment/for-sale/9140/temse/rbt68509
spa,3,https://immovlan.be/en/detail/duplex/for-sale/7100/la-louviere/vbc88944
spa,3,https://immovlan.be/en/detail/ground-floor/for-sale/1200/sint-lambrechts-woluwe/vbc88713
spa,3,https://immovlan.be/en/detail/ground-floor/for-sale/8800/roeselare/rbt68306
spa,3,https://immovlan.be/en/detail/master-house/for-sale/7890/ellezelles/rbt68420
spa,3,https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbt68796
spa,3,https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbc88904
spa,3,https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbc88551
spa,3,https://immovlan.be/en/detail/residence/for-sale/5377/somme-leuze/vbc88699
spa,3,https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbc88870
spa,3,https://immovlan.be/en/detail/residence/for-sale/7750/mont-de-l-enclus/rbt68680
spa,3,https://immovlan.be/en/detail/residence/for-sale/8511/aalbeke/rbt68813
spa,3,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt68236
spa,3,https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbt68503
spa,3,https://immovlan.be/en/detail/residence/for-sale/8820/torhout/rbt68819
spa,3,https://immovlan.be/en/detail/residence/for-sale/9860/oosterzele/rbt68590
spa,3,https://immovlan.be/en/detail/villa/for-sale/5590/ciney/vbc88779
spa,3,https://immovlan.be/en/detail/villa/for-sale/6010/couillet/vbc88786
